"NTD ID","Agency Name","City","State","Organization Type","Reporter Type","Agency VOMS","Mode Name","Mode","TOS","Mode VOMS","UACE Code","UZA Name","Primary UZA Population","Weblink","Weblink Justification","Waived","Certification Flag","Date Validated","Modified Date"
"70008","City of Cedar Rapids","Cedar Rapids","IA","City, County or Local Government Unit or Department of Transportation","Full Reporter","27","Bus","MB","DO","21","14752","Cedar Rapids, IA","192,844","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11565/GTFS-CedarRapidsTransit(12-22-2025).zip",,,"true","2026 January 02","2025 December 22"
"70009","City of Davenport","Davenport","IA","City, County or Local Government Unit or Department of Transportation","Full Reporter","15","Bus","MB","DO","15","22366","Davenport, IA--IL","285,211","https://s3.amazonaws.com/etatransit.gtfs/citibuspublic.etaspot.net/gtfs.zip",,,"true","2025 November 07","2026 February 27"
"70010","Des Moines Area Regional Transit Authority","Des Moines","IA","Independent Public Agency or Authority of Transit Service","Full Reporter","142","Bus","MB","DO","84","23743","Des Moines, IA","542,486","https://www.ridedart.com/gtfs/data/gtfsdata",,,"true","2026 January 27","2026 January 06"
"70011","City of Dubuque","Dubuque","IA","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","19","Bus","MB","DO","10","24823","Dubuque, IA--IL","70,332","https://myride.cityofdubuque.org/GTFS/google_transit.zip",,,"true","2026 March 20","2026 March 16"
"70012","City of Sioux City","Sioux City","IA","City, County or Local Government Unit or Department of Transportation","Full Reporter","31","Bus","MB","DO","18","82225","Sioux City, IA--NE--SD","113,066","https://passio3.com/siouxcity/passioTransit/gtfs/google_transit.zip",,,"true","2026 January 23","2026 March 13"
"70013","Metropolitan Transit Authority of Black Hawk County","Waterloo","IA","Independent Public Agency or Authority of Transit Service","Reduced Reporter","26","Bus","MB","DO","11","92593","Waterloo, IA","114,139","https://mettransit.org/sites/default/files/GTFS.zip",,,"true","2026 March 10","2026 March 10"
"70014","Topeka Metropolitan Transit Authority","Topeka","KS","Independent Public Agency or Authority of Transit Service","Full Reporter","35","Bus","MB","DO","19","88084","Topeka, KS","148,956","https://gtfs.remix.com/topeka_metro_ks_us.zip",,,"true","2026 January 21","2026 January 13"
"70015","City of Wichita","Wichita","KS","City, County or Local Government Unit or Department of Transportation","Full Reporter","61","Bus","MB","DO","41","95077","Wichita, KS","500,231","https://bus.wichitatransit.org/InfoPoint/gtfs-zip.ashx",,,"true","2025 May 13","2026 April 30"
"70016","City of Columbia","Columbia","MO","City, County or Local Government Unit or Department of Transportation","Full Reporter","25","Bus","MB","DO","10","18937","Columbia, MO","141,831","https://www.gocomotransit.com/wp-content/uploads/2025/06/GTFS_2025.zip",,,"true",,"2026 April 29"
"70018","City of Iowa City","Iowa City","IA","City, County or Local Government Unit or Department of Transportation","Full Reporter","21","Bus","MB","DO","21","41590","Iowa City, IA","126,810","https://ictransit.syncromatics.com/gtfs",,,"true","2025 December 17","2025 November 20"
"70019","University of Iowa","Iowa City","IA","University","Full Reporter","25","Bus","MB","DO","21","41590","Iowa City, IA","126,810","https://cambus.syncromatics.com/gtfs",,,"true","2026 March 02","2026 March 02"
"70030","City of Coralville","Coralville","IA","City, County or Local Government Unit or Department of Transportation","Full Reporter","7","Bus","MB","DO","7","41590","Iowa City, IA","126,810","https://data.trilliumtransit.com/gtfs/coralvilletransitsystem-ia-us/coralvilletransitsystem-ia-us.zip",,,"true","2025 December 05","2025 December 01"
"70032","City of St. Joseph, Missouri","Saint Joseph","MO","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","15","Bus","MB","DO","12","77743","St. Joseph, MO--KS","77,187","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11982/google_transit.zip",,,"true","2025 December 23","2025 December 23"
"70035","Johnson County Kansas","Olathe","KS","City, County or Local Government Unit or Department of Transportation","Full Reporter","85","Commuter Bus","CB","PT","9","43912","Kansas City, MO--KS","1,674,218","https://data.trilliumtransit.com/gtfs/johnsoncounty-ks-us/johnsoncounty-ks-us.zip",,,"true","2025 May 29","2026 April 21"
"70035","Johnson County Kansas","Olathe","KS","City, County or Local Government Unit or Department of Transportation","Full Reporter","85","Bus","MB","PT","19","43912","Kansas City, MO--KS","1,674,218","https://data.trilliumtransit.com/gtfs/johnsoncounty-ks-us/johnsoncounty-ks-us.zip",,,"true","2025 May 29","2026 April 21"
"70040","City of Joplin","Joplin","MO","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","11","Bus","MB","DO","3","43399","Joplin, MO","86,679","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13152/joplin_mo_gtfs.zip",,,"true","2026 March 19","2026 March 18"
"70041","Ames Transit Agency","Ames","IA","City, County or Local Government Unit or Department of Transportation","Full Reporter","65","Bus","MB","DO","65","02062","Ames, IA","66,342","https://www.cyride.net/gtf/gtfs.zip",,,"true","2026 January 26","2026 February 26"
"70043","City of Jefferson","Jefferson City","MO","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","18","Bus","MB","DO","9","42967","Jefferson City, MO","50,775","https://jctgtfsdownload.itcurves.us/DownloadGtfs",,,"true","2026 April 23","2026 April 23"
"70044","University of Kansas","Lawrence","KS","University","Full Reporter","21","Bus","MB","PT","21","48232","Lawrence, KS","94,998","https://assets.lawrenceks.org/transit/KU-LTS_GTFS.zip",,,"true","2026 March 24","2025 October 30"
"70047","Unified Government of Wyandotte County and Kansas City, KS","Kansas City","KS","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","22","Bus","MB","DO","10","43912","Kansas City, MO--KS","1,674,218","https://gtfs.remix.com/WYCOKCK_Unified_Government_Transportation_Department.zip",,,"true","2026 April 13","2026 April 09"
"70048","City of Lawrence","Lawrence","KS","City, County or Local Government Unit or Department of Transportation","Full Reporter","54","Bus","MB","PT","23","48232","Lawrence, KS","94,998","https://assets.lawrenceks.org/transit/KU-LTS_GTFS.zip",,,"true","2025 May 09","2026 April 22"
"70049","River Bend Transit","Davenport","IA","Private-Non-Profit Corporation","Full Reporter","41","Bus","MB","DO","3","22366","Davenport, IA--IL","285,211","https://s3.amazonaws.com/etatransit.gtfs/citibuspublic.etaspot.net/gtfs.zip",,,"true","2025 December 03","2024 December 13"
"70049","River Bend Transit","Davenport","IA","Private-Non-Profit Corporation","Full Reporter","41","Bus","MB","DO","3","22366","Davenport, IA--IL","285,211","https://data.trilliumtransit.com/gtfs/bettendorf-ia-us/bettendorf-ia-us.zip",,,"true","2025 December 03","2026 February 27"
"70050","Southeast Missouri State University","Cape Girardeau","MO","University","Reduced Reporter","2","Bus","MB","DO","2","13537","Cape Girardeau, MO--IL","55,546","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13198/SEMO_gtfs.zip",,,"true","2026 February 18","2026 April 27"
"70051","Cape Girardeau County Transit Authority","Cape Girardeau","MO","Independent Public Agency or Authority of Transit Service","Reduced Reporter","24","Bus","MB","DO","2","13537","Cape Girardeau, MO--IL","55,546","https://cgcta.tripshot.com/v1/gtfs/feed/cgcta",,,"true","2025 November 13","2026 February 26"
"70053","Flint Hills Area Transportation Agency, Inc","Manhattan","KS","Private-Non-Profit Corporation","Reduced Reporter","14","Bus","MB","DO","9","53848","Manhattan, KS","60,454","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5197/FH_ATA_GTFS.zip",,,"true","2026 March 30","2026 March 30"
"70057","Loop Trolley Transportation Development District","Saint Louis","MO","Independent Public Agency or Authority of Transit Service","Full Reporter","1","Streetcar Rail","SR","PT","1","77770","St. Louis, MO--IL","2,156,323","https://files.looptrolley.com/google_transit.zip",,,"true","2025 June 12","2026 April 28"
"70060","Developmental Services of Northwest Kansas, Inc.","Hays","KS","Private-Non-Profit Corporation","Rural Reporter","11","Bus","MB","DO","1","00020","Kansas Non-UZA","1,388,420","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11352/DSNWK_Hays_KS_gtfs.zip",,,"true","2026 February 26","2026 March 02"
"70070","Finney County","Garden City","KS","City, County or Local Government Unit or Department of Transportation","Rural Reporter","14","Bus","MB","DO","10","00020","Kansas Non-UZA","1,388,420","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13210/FCT_gtfs.zip",,,"true","2026 April 09","2025 March 12"
"70078","Southeast Kansas Community Action Program","Girard","KS","Private-Non-Profit Corporation","Rural Reporter","12","Bus","MB","DO","3","00020","Kansas Non-UZA","1,388,420","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11365/GTFSzipSEK-CAP01222025.zip",,,"true","2026 February 26","2026 March 02"
"70092","City of Marshalltown","Marshalltown","IA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","4","Bus","MB","DO","4","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/marshalltownmunicipaltransit-ia-us/marshalltownmunicipaltransit-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70101","City of Muscatine","Muscatine","IA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","9","Bus","MB","DO","4","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/muscabus-ia-us/muscabus-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70108","City of Fort Dodge","Fort Dodge","IA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","13","Bus","MB","PT","11","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/dart-ia-us/dart-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70111","City of Burlington","Burlington","IA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","10","Bus","MB","DO","10","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/burlington-ia-us/burlington-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70138","East Central Iowa Council of Governments","Cedar Rapids","IA","MPO, COG or Other Planning Agency","Reduced Reporter","30","Commuter Bus","CB","PT","4","41590","Iowa City, IA","126,810","https://data.trilliumtransit.com/gtfs/corridorrides-ia-us/corridorrides-ia-us.zip",,,"true","2026 March 17","2026 March 17"
"70139","City of Dodge City","Dodge City","KS","City, County or Local Government Unit or Department of Transportation","Rural Reporter","8","Bus","MB","DO","5","00020","Kansas Non-UZA","1,388,420","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13106/DodgeCity_GTFS(1).zip",,,"true","2026 February 26","2026 April 22"
"70145","OCCK, Inc.","Salina","KS","Private-Non-Profit Corporation","Rural Reporter","54","Bus","MB","DO","22","00020","Kansas Non-UZA","1,388,420","https://salinacitygo.com/wp-content/uploads/gtfs_occktrans.zip",,,"true","2026 February 26","2026 March 02"
"70156","Community Concern","Norfolk","NE","Private-Non-Profit Corporation","Rural Reporter","9","Bus","MB","DO","2","00031","Nebraska Non-UZA","846,992","https://data.trilliumtransit.com/gtfs/northfork-ne-us/northfork-ne-us--flex-v2.zip",,,"true","2026 January 29","2026 March 03"
"70162","City of Excelsior Springs","Excelsior Springs","MO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","4","Bus","MB","DO","4","00029","Missouri Non-UZA","2,638,371","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13638/excelsior_mo_gtfs.zip",,,"true","2025 December 15","2025 December 09"
"70173","City of Clinton","Clinton","IA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","12","Bus","MB","DO","6","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/clintonmta-ia-us/clintonmta-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70180","Reno County","Hutchinson","KS","City, County or Local Government Unit or Department of Transportation","Rural Reporter","10","Bus","MB","DO","4","00020","Kansas Non-UZA","1,388,420","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/7706/rcatgtfsfeed.zip",,,"true","2026 February 26","2026 March 02"
"70183","Scotts Bluff Public Transit","Gering","NE","City, County or Local Government Unit or Department of Transportation","Rural Reporter","10","Bus","MB","DO","4","00031","Nebraska Non-UZA","846,992","https://data.trilliumtransit.com/gtfs/tricityroadrunner-ne-us/tricityroadrunner-ne-us--flex-v2.zip",,,"true","2026 January 29","2026 March 03"
"70200","Kimball County Public Transit","Kimball","NE","City, County or Local Government Unit or Department of Transportation","Rural Reporter","11","Bus","MB","DO","6","00031","Nebraska Non-UZA","846,992","https://data.trilliumtransit.com/gtfs/kimballcountytransit-ne-us/kimballcountytransit-ne-us--flex-v2.zip",,,"true","2026 January 29","2026 March 03"
"70227","City of Liberal","Liberal","KS","City, County or Local Government Unit or Department of Transportation","Rural Reporter","5","Bus","MB","DO","3","00020","Kansas Non-UZA","1,388,420","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11606/google_transit(2).zip",,,"true","2026 February 26","2026 March 02"
"70242","10-15 Regional Transit Agency","Ottumwa","IA","Independent Public Agency or Authority of Transit Service","Rural Reporter","103","Bus","MB","DO","5","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/10-15transit-ia-us/10-15transit-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70260","City of Mason City","Mason City","IA","City, County or Local Government Unit or Department of Transportation","Rural Reporter","12","Bus","MB","DO","12","00019","Iowa Non-UZA","1,771,195","https://data.trilliumtransit.com/gtfs/masoncity-ia-us/masoncity-ia-us.zip",,,"true","2026 April 16","2026 March 31"
"70271","Kansas City, City of Missouri","Kansas City","MO","City, County or Local Government Unit or Department of Transportation","Full Reporter","5","Streetcar Rail","SR","PT","5","43912","Kansas City, MO--KS","1,674,218","https://www.kc-metro.com/gtf/google_transit.zip",,,"true","2026 April 17","2026 April 17"
"77086","New Bourbon Regional Port Authority","Perryville","MO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","1","Ferryboat","FB","DO","1","00029","Missouri Non-UZA","2,638,371","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13638/stgen_mo_ferry_gtfs.zip",,,"true","2025 December 15","2025 December 09"
"80001","Utah Transit Authority","Salt Lake City","UT","Independent Public Agency or Authority of Transit Service","Full Reporter","1,206","Commuter Bus","CB","DO","45","78499","Salt Lake City, UT","1,178,533","https://gtfsfeed.rideuta.com/gtfs.zip",,,"true","2025 May 15","2026 April 21"
"80001","Utah Transit Authority","Salt Lake City","UT","Independent Public Agency or Authority of Transit Service","Full Reporter","1,206","Commuter Rail","CR","DO","44","78499","Salt Lake City, UT","1,178,533","https://gtfsfeed.rideuta.com/gtfs.zip",,,"true","2025 May 15","2026 April 21"
"80001","Utah Transit Authority","Salt Lake City","UT","Independent Public Agency or Authority of Transit Service","Full Reporter","1,206","Light Rail","LR","DO","75","78499","Salt Lake City, UT","1,178,533","https://gtfsfeed.rideuta.com/gtfs.zip",,,"true","2025 May 15","2026 April 21"
"80001","Utah Transit Authority","Salt Lake City","UT","Independent Public Agency or Authority of Transit Service","Full Reporter","1,206","Bus","MB","DO","341","78499","Salt Lake City, UT","1,178,533","https://gtfsfeed.rideuta.com/gtfs.zip",,,"true","2025 May 15","2026 April 21"
"80001","Utah Transit Authority","Salt Lake City","UT","Independent Public Agency or Authority of Transit Service","Full Reporter","1,206","Bus","MB","PT","12","78499","Salt Lake City, UT","1,178,533","https://gtfsfeed.rideuta.com/gtfs.zip",,,"true","2025 May 15","2026 April 21"
"80002","City of Sioux Falls","Sioux Falls","SD","City, County or Local Government Unit or Department of Transportation","Full Reporter","44","Bus","MB","PT","18","82252","Sioux Falls, SD","194,283","https://gtfs.remix.com/sioux_area_metro_sioux_falls_sd_us.zip",,,"true","2026 April 27","2026 April 27"
"80004","City of Billings","Billings","MT","City, County or Local Government Unit or Department of Transportation","Full Reporter","27","Bus","MB","DO","14","07705","Billings, MT","128,787","https://passio3.com/billings/passioTransit/gtfs/google_transit.zip",,,"true","2026 March 12","2026 March 12"
"80005","City of Colorado Springs","Colorado Springs","CO","City, County or Local Government Unit or Department of Transportation","Full Reporter","101","Bus","MB","PT","59","18856","Colorado Springs, CO","632,494","https://coloradosprings.gov/document/googletransit.zip",,,"true","2026 April 27","2026 April 27"
"80006","Denver Regional Transportation District","Denver","CO","Independent Public Agency or Authority of Transit Service","Full Reporter","1,053","Commuter Rail","CR","DO","8","23527","Denver--Aurora, CO","2,686,147","https://nodejs-prod.rtd-denver.com/api/download/gtfs/RTD_Denver_Direct_Operated_Commuter_Rail_GTFS.zip",,,"true","2026 April 30","2026 April 15"
"80006","Denver Regional Transportation District","Denver","CO","Independent Public Agency or Authority of Transit Service","Full Reporter","1,053","Commuter Rail","CR","PT","36","23527","Denver--Aurora, CO","2,686,147","https://nodejs-prod.rtd-denver.com/api/download/gtfs/RTD_Denver_Purchased_Transportation_Commuter_Rail_GTFS.zip",,,"true","2026 April 30","2026 April 15"
"80006","Denver Regional Transportation District","Denver","CO","Independent Public Agency or Authority of Transit Service","Full Reporter","1,053","Light Rail","LR","DO","95","23527","Denver--Aurora, CO","2,686,147","https://nodejs-prod.rtd-denver.com/api/download/gtfs/RTD_Denver_Direct_Operated_Light_Rail_GTFS.zip",,,"true","2026 April 30","2026 April 15"
"80006","Denver Regional Transportation District","Denver","CO","Independent Public Agency or Authority of Transit Service","Full Reporter","1,053","Bus","MB","DO","341","23527","Denver--Aurora, CO","2,686,147","https://nodejs-prod.rtd-denver.com/api/download/gtfs/RTD_Denver_Direct_Operated_Motorbus_GTFS.zip",,,"true","2026 April 30","2026 April 15"
"80006","Denver Regional Transportation District","Denver","CO","Independent Public Agency or Authority of Transit Service","Full Reporter","1,053","Bus","MB","PT","233","23527","Denver--Aurora, CO","2,686,147","https://nodejs-prod.rtd-denver.com/api/download/gtfs/RTD_Denver_Direct_Purchased_Transportation_Motorbus_GTFS.zip",,,"true","2026 April 30","2026 April 15"
"80007","City of Pueblo","Pueblo","CO","City, County or Local Government Unit or Department of Transportation","Full Reporter","28","Bus","MB","DO","13","72613","Pueblo, CO","120,642","https://www.pueblo.us/DocumentCenter/View/38110/GTFS-DATA",,,"true","2025 April 23","2026 April 21"
"80008","City of Grand Forks","Grand Forks","ND","City, County or Local Government Unit or Department of Transportation","Full Reporter","25","Bus","MB","DO","12","34219","Grand Forks, ND--MN","68,160","https://data.trilliumtransit.com/gtfs/cityofgrandforks-nd-us/cityofgrandforks-nd-us.zip",,,"true","2025 April 28","2026 April 21"
"80009","Missoula Urban Transportation District","Missoula","MT","Independent Public Agency or Authority of Transit Service","Full Reporter","37","Bus","MB","DO","22","57736","Missoula, MT","88,109","https://mountainline.com/files/MUTD_GTFS.zip",,,"true","2026 January 14","2025 December 23"
"80010","Greeley, City Of","Greeley","CO","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","29","Bus","MB","DO","22","34786","Greeley, CO","137,222","https://data.trilliumtransit.com/gtfs/greeleyevans-co-us/greeleyevans-co-us.zip",,,"true","2025 June 09","2026 April 21"
"80011","City of Fort Collins","Fort Collins","CO","City, County or Local Government Unit or Department of Transportation","Full Reporter","48","Bus","MB","DO","26","30628","Fort Collins, CO","326,332","https://ridetransfort.com/wp-content/uploads/transfort_gtfs.zip",,,"true","2025 April 22","2026 April 21"
"80011","City of Fort Collins","Fort Collins","CO","City, County or Local Government Unit or Department of Transportation","Full Reporter","48","Bus","MB","PT","2","30628","Fort Collins, CO","326,332","https://ridetransfort.com/wp-content/uploads/transfort_gtfs.zip",,,"true","2025 April 22","2026 April 21"
"80011","City of Fort Collins","Fort Collins","CO","City, County or Local Government Unit or Department of Transportation","Full Reporter","48","Bus Rapid Transit","RB","DO","6","30628","Fort Collins, CO","326,332","https://ridetransfort.com/wp-content/uploads/transfort_gtfs.zip",,,"true","2025 April 22","2026 April 21"
"80012","Great Falls Transit District","Great Falls","MT","Independent Public Agency or Authority of Transit Service","Full Reporter","24","Bus","MB","DO","13","34759","Great Falls, MT","67,097","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/7935/GFT_GTFS.zip",,,"true","2026 February 06","2026 February 05"
"80013","City of Casper","Casper","WY","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","24","Bus","MB","DO","11","14482","Casper, WY","67,751","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11555/CATTransit.zip",,,"true","2026 March 02","2026 February 27"
"80014","City of Rapid City","Rapid City","SD","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","18","Bus","MB","DO","6","73396","Rapid City, SD","85,679","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13102/rts_corc_gtfs.zip",,,"true","2025 February 14","2026 April 30"
"80016","County of Mesa","Grand Junction","CO","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","21","Bus","MB","PT","12","34273","Grand Junction, CO","135,973","https://emap.mesacounty.us/datadownload/Google_Transit_Feed/google_transit.zip",,,"true","2025 May 06","2024 May 15"
"80018","Fort Peck Tribes","Wolf Point","MT","Tribe","Reduced Reporter","9","Bus","MB","DO","2","00030","Montana Non-UZA","688,772","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/12046/FPTS_MT_GTFS.zip",,,"true","2026 March 10","2026 March 10"
"80019","Bis-Man Transit Board","Bismarck","ND","Independent Public Agency or Authority of Transit Service","Reduced Reporter","24","Bus","MB","PT","6","07921","Bismarck, ND","98,198","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5376/GFTSFeedsBMTB.zip",,,"true","2026 April 02","2026 April 01"
"80020","The City of Cheyenne","Cheyenne","WY","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","12","Bus","MB","DO","4","16237","Cheyenne, WY","79,250","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/5226/CTP_gtfs.zip",,,"true","2026 February 19","2026 March 30"
"80025","City of Loveland, Colorado","Loveland","CO","City, County or Local Government Unit or Department of Transportation","Full Reporter","10","Bus","MB","DO","7","30628","Fort Collins, CO","326,332","https://www.lovgov.org/home/showpublisheddocument/63601/639117570612570000",,,"true",,"2026 April 28"
"80026","City of St. George","Saint George","UT","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","11","Bus","MB","DO","7","77446","St. George, UT","134,109","https://enet.sgcity.org/GTFS_2024-11-20.zip",,,"true","2025 November 12","2024 November 20"
"80028","Cache Valley Transit District","North Logan","UT","Independent Public Agency or Authority of Transit Service","Full Reporter","35","Bus","MB","DO","25","50959","Logan, UT","113,927","https://www.mycvtdbus.org/gtfs",,,"true","2026 April 17","2024 April 18"
"80107","University of Montana","Missoula","MT","University","Full Reporter","4","Bus","MB","DO","4","57736","Missoula, MT","88,109","https://passio3.com/Montanau/passioTransit/gtfs/google_transit.zip",,,"true","2026 March 11","2026 March 11"
"80119","City of Black Hawk","Black Hawk","CO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","3","Bus","MB","PT","3","00008","Colorado Non-UZA","1,331,465","https://data.trilliumtransit.com/gtfs/blackhawktramway-co-us/blackhawktramway-co-us.zip",,,"true","2025 May 16","2026 April 17"
"80121","Fremont County Association of Governments","Riverton","WY","MPO, COG or Other Planning Agency","Rural Reporter","8","Bus","MB","DO","2","00056","Wyoming Non-UZA","429,850","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/6174/wrta_wy_gtfs.zip",,,"true","2025 February 13","2026 April 18"
"80140","University of Wyoming","Laramie","WY","University","Rural Reporter","15","Bus","MB","DO","10","00056","Wyoming Non-UZA","429,850","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11899/UWYO_Current_GTFS.zip",,,"true","2026 March 30","2026 March 16"
"80150","Gunnison Valley Rural Transportation Authority","Crested Butte","CO","Independent Public Agency or Authority of Transit Service","Rural Reporter","15","Commuter Bus","CB","PT","11","00008","Colorado Non-UZA","1,331,465","https://mjcaction.com/MJC_GTFS_Public/gunnisonrta_google_transit.zip",,,"true","2025 May 16","2026 April 24"
"80159","Mountain Express","Crested Butte","CO","Independent Public Agency or Authority of Transit Service","Rural Reporter","18","Bus","MB","DO","11","00008","Colorado Non-UZA","1,331,465",,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,"true","2025 July 03","2025 July 02"
"80161","Summit County","Breckenridge","CO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","31","Commuter Bus","CB","DO","6","00008","Colorado Non-UZA","1,331,465","https://data.trilliumtransit.com/gtfs/summitstage-co-us/summitstage-co-us.zip",,,"true","2025 May 16","2026 April 16"
"80161","Summit County","Breckenridge","CO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","31","Bus","MB","DO","22","00008","Colorado Non-UZA","1,331,465","https://data.trilliumtransit.com/gtfs/summitstage-co-us/summitstage-co-us.zip",,,"true","2025 May 16","2026 April 16"
"80169","Toole County","Shelby","MT","City, County or Local Government Unit or Department of Transportation","Rural Reporter","7","Bus","MB","DO","7","00030","Montana Non-UZA","688,772","https://northern.rural-transit.com/wp-content/uploads/sites/6/2024/01/NTI-Public-Feed.zip",,,"true","2026 January 07","2024 October 18"
"80170","Town of Breckenridge","Breckenridge","CO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","11","Bus","MB","DO","11","00008","Colorado Non-UZA","1,331,465","https://mybreckfreeride.com/gtfs",,,"true","2025 May 16","2026 April 16"
"80174","Silver Bow County","Butte","MT","City, County or Local Government Unit or Department of Transportation","Rural Reporter","12","Bus","MB","DO","6","00030","Montana Non-UZA","688,772","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11487/butte_mt_gtfs.zip",,,"true","2025 December 22","2025 December 15"
"80186","City of Steamboat Springs","Steamboat Springs","CO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","26","Commuter Bus","CB","DO","3","00008","Colorado Non-UZA","1,331,465","https://data.trilliumtransit.com/gtfs/steamboatsprings-co-us/steamboatsprings-co-us.zip",,,"true","2025 May 16","2026 April 10"
"80186","City of Steamboat Springs","Steamboat Springs","CO","City, County or Local Government Unit or Department of Transportation","Rural Reporter","26","Bus","MB","DO","19","00008","Colorado Non-UZA","1,331,465","https://data.trilliumtransit.com/gtfs/steamboatsprings-co-us/steamboatsprings-co-us.zip",,,"true","2025 May 16","2026 April 10"
"80188","Southern Teton Area Rapid Transit","Jackson","WY","Independent Public Agency or Authority of Transit Service","Rural Reporter","29","Bus","MB","DO","3","00016","Idaho Non-UZA","836,252","https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip",,,"true","2026 March 03","2026 March 20"
"80188","Southern Teton Area Rapid Transit","Jackson","WY","Independent Public Agency or Authority of Transit Service","Rural Reporter","0","Bus","MB","DO","18","00056","Wyoming Non-UZA","429,850","https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip",,,"true","2026 March 03","2026 March 20"
"80188","Southern Teton Area Rapid Transit","Jackson","WY","Independent Public Agency or Authority of Transit Service","Rural Reporter","29","Bus","MB","PT","0","00016","Idaho Non-UZA","836,252","https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip",,,"true","2026 March 03","2026 February 25"
"80188","Southern Teton Area Rapid Transit","Jackson","WY","Independent Public Agency or Authority of Transit Service","Rural Reporter","0","Bus","MB","PT","2","00056","Wyoming Non-UZA","429,850","https://gtfs.start.cadavl.com/START/GTFS/GTFS_START.zip",,,"true","2026 March 03","2026 February 25"
"80189","Southern Colorado Community Action Agency, Inc.","Ignacio","CO","Private-Non-Profit Corporation","Rural Reporter","7","Commuter Bus","CB","DO","1","00008","Colorado Non-UZA","1,331,465","https://data.trilliumtransit.com/gtfs/outrider-co-us/outrider-co-us.zip",,,"true","2025 May 16","2026 April 24"
